CODIGO,ESPECIE,ESPECIE,LONGITUD_mm
1.23.25,Gambusia holbrooki,Exotica,25
1.23.25,Gambusia holbrooki,Exotica,25
1.23.25,Gambusia holbrooki,Exotica,26
1.23.25,Gambusia holbrooki,Exotica,26
1.23.25,Gambusia holbrooki,Exotica,26
1.23.25,Gambusia holbrooki,Exotica,27
1.23.25,Gambusia holbrooki,Exotica,27
1.23.25,Gambusia holbrooki,Exotica,27
1.23.25,Gambusia holbrooki,Exotica,28
1.23.25,Gambusia holbrooki,Exotica,28
1.23.25,Gambusia holbrooki,Exotica,30
1.23.25,Gambusia holbrooki,Exotica,30
1.23.25,Gambusia holbrooki,Exotica,40
1.23.25,Gambusia holbrooki,Exotica,40
1.23.25,Gambusia holbrooki,Exotica,40
1.23.25,Gambusia holbrooki,Exotica,41
1.23.25,Gambusia holbrooki,Exotica,41
1.23.25,Gambusia holbrooki,Exotica,43
1.23.25,Gambusia holbrooki,Exotica,44
1.23.25,Gambusia holbrooki,Exotica,46
1.23.25,Gambusia holbrooki,Exotica,47
1.23.25,Gambusia holbrooki,Exotica,48
1.23.25,Luciobarbus sclateri,Nativo,juveniles
1.23.25,Luciobarbus sclateri,Nativo,174
1.23.25,Luciobarbus sclateri,Nativo,580
1.23.25,Micropterus salmoides,Exotica,juveniles
1.23.25,Micropterus salmoides,Exotica,146
1.23.25,Micropterus salmoides,Exotica,149
1.23.27,Luciobarbus sclateri,Nativo,juveniles
1.23.27,Luciobarbus sclateri,Nativo,45
1.23.27,Luciobarbus sclateri,Nativo,68
1.23.27,Luciobarbus sclateri,Nativo,76
1.23.27,Luciobarbus sclateri,Nativo,80
1.23.27,Luciobarbus sclateri,Nativo,80
1.23.27,Luciobarbus sclateri,Nativo,81
1.23.27,Luciobarbus sclateri,Nativo,82
1.23.27,Luciobarbus sclateri,Nativo,82
1.23.27,Luciobarbus sclateri,Nativo,82
1.23.27,Luciobarbus sclateri,Nativo,83
1.23.27,Luciobarbus sclateri,Nativo,84
1.23.27,Luciobarbus sclateri,Nativo,86
1.23.27,Luciobarbus sclateri,Nativo,86
1.23.27,Luciobarbus sclateri,Nativo,86
1.23.27,Luciobarbus sclateri,Nativo,88
1.23.27,Luciobarbus sclateri,Nativo,89
1.23.27,Luciobarbus sclateri,Nativo,90
1.23.27,Luciobarbus sclateri,Nativo,90
1.23.27,Luciobarbus sclateri,Nativo,90
1.23.27,Luciobarbus sclateri,Nativo,90
1.23.27,Luciobarbus sclateri,Nativo,91
1.23.27,Luciobarbus sclateri,Nativo,91
1.23.27,Luciobarbus sclateri,Nativo,91
1.23.27,Luciobarbus sclateri,Nativo,91
1.23.27,Luciobarbus sclateri,Nativo,92
1.23.27,Luciobarbus sclateri,Nativo,92
1.23.27,Luciobarbus sclateri,Nativo,92
1.23.27,Luciobarbus sclateri,Nativo,94
1.23.27,Luciobarbus sclateri,Nativo,94
1.23.27,Luciobarbus sclateri,Nativo,94
1.23.27,Luciobarbus sclateri,Nativo,95
1.23.27,Luciobarbus sclateri,Nativo,96
1.23.27,Luciobarbus sclateri,Nativo,96
1.23.27,Luciobarbus sclateri,Nativo,97
1.23.27,Luciobarbus sclateri,Nativo,97
1.23.27,Luciobarbus sclateri,Nativo,99
1.23.27,Luciobarbus sclateri,Nativo,99
1.23.27,Luciobarbus sclateri,Nativo,100
1.23.27,Luciobarbus sclateri,Nativo,101
1.23.27,Luciobarbus sclateri,Nativo,105
1.23.27,Luciobarbus sclateri,Nativo,109
1.23.27,Luciobarbus sclateri,Nativo,111
1.23.27,Luciobarbus sclateri,Nativo,115
1.23.27,Luciobarbus sclateri,Nativo,115
1.23.27,Luciobarbus sclateri,Nativo,121
1.23.27,Luciobarbus sclateri,Nativo,121
1.23.27,Luciobarbus sclateri,Nativo,133
1.23.27,Luciobarbus sclateri,Nativo,151
1.23.27,Luciobarbus sclateri,Nativo,151
1.23.27,Luciobarbus sclateri,Nativo,152
1.23.27,Luciobarbus sclateri,Nativo,156
1.23.27,Luciobarbus sclateri,Nativo,157
1.23.27,Luciobarbus sclateri,Nativo,158
1.23.27,Luciobarbus sclateri,Nativo,160
1.23.27,Luciobarbus sclateri,Nativo,161
1.23.27,Luciobarbus sclateri,Nativo,165
1.23.27,Luciobarbus sclateri,Nativo,165
1.23.27,Luciobarbus sclateri,Nativo,171
1.23.27,Luciobarbus sclateri,Nativo,171
1.23.27,Luciobarbus sclateri,Nativo,176
1.23.27,Luciobarbus sclateri,Nativo,180
1.23.27,Luciobarbus sclateri,Nativo,181
1.23.27,Luciobarbus sclateri,Nativo,182
1.23.27,Luciobarbus sclateri,Nativo,184
1.23.27,Luciobarbus sclateri,Nativo,192
1.23.27,Luciobarbus sclateri,Nativo,192
1.23.27,Luciobarbus sclateri,Nativo,198
1.23.27,Luciobarbus sclateri,Nativo,200
1.23.27,Luciobarbus sclateri,Nativo,221
1.23.27,Luciobarbus sclateri,Nativo,230
1.23.27,Micropterus salmoides,Exotica,juveniles
1.23.27,Pseudochondrostoma willkommii,Nativo,juveniles
1.23.27,Pseudochondrostoma willkommii,Nativo,31
1.23.27,Pseudochondrostoma willkommii,Nativo,38
1.23.27,Pseudochondrostoma willkommii,Nativo,39
1.23.27,Pseudochondrostoma willkommii,Nativo,39
1.23.27,Pseudochondrostoma willkommii,Nativo,40
1.23.27,Pseudochondrostoma willkommii,Nativo,40
1.23.27,Pseudochondrostoma willkommii,Nativo,41
1.23.27,Pseudochondrostoma willkommii,Nativo,41
1.23.27,Pseudochondrostoma willkommii,Nativo,42
1.23.27,Pseudochondrostoma willkommii,Nativo,42
1.23.27,Pseudochondrostoma willkommii,Nativo,42
1.23.27,Pseudochondrostoma willkommii,Nativo,43
1.23.27,Pseudochondrostoma willkommii,Nativo,43
1.23.27,Pseudochondrostoma willkommii,Nativo,45
1.23.29,Squalius alburnoides,Nativo,juveniles
1.23.29,Squalius alburnoides,Nativo,70
1.23.29,Squalius alburnoides,Nativo,70
1.23.29,Squalius alburnoides,Nativo,73
1.23.29,Squalius alburnoides,Nativo,74
1.23.29,Squalius alburnoides,Nativo,76
1.23.29,Squalius alburnoides,Nativo,77
1.23.29,Squalius alburnoides,Nativo,80
1.23.29,Squalius alburnoides,Nativo,80
1.23.29,Lepomis gibbosus,Exotica,juveniles
1.23.29,Lepomis gibbosus,Exotica,67
1.23.29,Lepomis gibbosus,Exotica,82
1.23.29,Lepomis gibbosus,Exotica,86
1.23.29,Lepomis gibbosus,Exotica,92
1.23.29,Luciobarbus sclateri,Nativo,juveniles
1.23.29,Luciobarbus sclateri,Nativo,75
1.23.29,Luciobarbus sclateri,Nativo,76
1.23.29,Luciobarbus sclateri,Nativo,76
1.23.29,Luciobarbus sclateri,Nativo,81
1.23.29,Luciobarbus sclateri,Nativo,81
1.23.29,Luciobarbus sclateri,Nativo,81
1.23.29,Luciobarbus sclateri,Nativo,81
1.23.29,Luciobarbus sclateri,Nativo,81
1.23.29,Luciobarbus sclateri,Nativo,82
1.23.29,Luciobarbus sclateri,Nativo,82
1.23.29,Luciobarbus sclateri,Nativo,84
1.23.29,Luciobarbus sclateri,Nativo,86
1.23.29,Luciobarbus sclateri,Nativo,86
1.23.29,Luciobarbus sclateri,Nativo,86
1.23.29,Luciobarbus sclateri,Nativo,87
1.23.29,Luciobarbus sclateri,Nativo,87
1.23.29,Luciobarbus sclateri,Nativo,89
1.23.29,Luciobarbus sclateri,Nativo,90
1.23.29,Luciobarbus sclateri,Nativo,90
1.23.29,Luciobarbus sclateri,Nativo,91
1.23.29,Luciobarbus sclateri,Nativo,92
1.23.29,Luciobarbus sclateri,Nativo,92
1.23.29,Luciobarbus sclateri,Nativo,93
1.23.29,Luciobarbus sclateri,Nativo,95
1.23.29,Luciobarbus sclateri,Nativo,96
1.23.29,Luciobarbus sclateri,Nativo,96
1.23.29,Luciobarbus sclateri,Nativo,96
1.23.29,Luciobarbus sclateri,Nativo,100
1.23.29,Luciobarbus sclateri,Nativo,100
1.23.29,Luciobarbus sclateri,Nativo,101
1.23.29,Luciobarbus sclateri,Nativo,101
1.23.29,Luciobarbus sclateri,Nativo,102
1.23.29,Luciobarbus sclateri,Nativo,102
1.23.29,Luciobarbus sclateri,Nativo,102
1.23.29,Luciobarbus sclateri,Nativo,102
1.23.29,Luciobarbus sclateri,Nativo,103
1.23.29,Luciobarbus sclateri,Nativo,103
1.23.29,Luciobarbus sclateri,Nativo,103
1.23.29,Luciobarbus sclateri,Nativo,104
1.23.29,Luciobarbus sclateri,Nativo,105
1.23.29,Luciobarbus sclateri,Nativo,106
1.23.29,Luciobarbus sclateri,Nativo,107
1.23.29,Luciobarbus sclateri,Nativo,107
1.23.29,Luciobarbus sclateri,Nativo,107
1.23.29,Luciobarbus sclateri,Nativo,109
1.23.29,Luciobarbus sclateri,Nativo,110
1.23.29,Luciobarbus sclateri,Nativo,110
1.23.29,Luciobarbus sclateri,Nativo,110
1.23.29,Luciobarbus sclateri,Nativo,111
1.23.29,Luciobarbus sclateri,Nativo,111
1.23.29,Luciobarbus sclateri,Nativo,112
1.23.29,Luciobarbus sclateri,Nativo,112
1.23.29,Luciobarbus sclateri,Nativo,112
1.23.29,Luciobarbus sclateri,Nativo,112
1.23.29,Luciobarbus sclateri,Nativo,113
1.23.29,Luciobarbus sclateri,Nativo,120
1.23.29,Luciobarbus sclateri,Nativo,121
1.23.29,Luciobarbus sclateri,Nativo,121
1.23.29,Luciobarbus sclateri,Nativo,121
1.23.29,Luciobarbus sclateri,Nativo,122
1.23.29,Luciobarbus sclateri,Nativo,122
1.23.29,Luciobarbus sclateri,Nativo,125
1.23.29,Luciobarbus sclateri,Nativo,125
1.23.29,Luciobarbus sclateri,Nativo,131
1.23.29,Luciobarbus sclateri,Nativo,131
1.23.29,Luciobarbus sclateri,Nativo,131
1.23.29,Luciobarbus sclateri,Nativo,132
1.23.29,Luciobarbus sclateri,Nativo,132
1.23.29,Luciobarbus sclateri,Nativo,141
1.23.29,Luciobarbus sclateri,Nativo,142
1.23.29,Luciobarbus sclateri,Nativo,151
1.23.29,Luciobarbus sclateri,Nativo,156
1.23.29,Luciobarbus sclateri,Nativo,158
1.23.29,Luciobarbus sclateri,Nativo,253
1.23.29,Pseudochondrostoma willkommii,Nativo,juveniles
1.23.29,Pseudochondrostoma willkommii,Nativo,70
1.23.29,Pseudochondrostoma willkommii,Nativo,81
1.23.3,Squalius alburnoides,Nativo,41
1.23.3,Squalius alburnoides,Nativo,46
1.23.3,Squalius alburnoides,Nativo,50
1.23.3,Squalius alburnoides,Nativo,50
1.23.3,Squalius alburnoides,Nativo,50
1.23.3,Squalius alburnoides,Nativo,52
1.23.3,Squalius alburnoides,Nativo,52
1.23.3,Squalius alburnoides,Nativo,53
1.23.3,Squalius alburnoides,Nativo,54
1.23.3,Squalius alburnoides,Nativo,57
1.23.3,Squalius alburnoides,Nativo,57
1.23.3,Squalius alburnoides,Nativo,58
1.23.3,Squalius alburnoides,Nativo,58
1.23.3,Squalius alburnoides,Nativo,60
1.23.3,Squalius alburnoides,Nativo,62
1.23.3,Squalius alburnoides,Nativo,62
1.23.3,Squalius alburnoides,Nativo,62
1.23.3,Squalius alburnoides,Nativo,62
1.23.3,Squalius alburnoides,Nativo,62
1.23.3,Squalius alburnoides,Nativo,70
1.23.3,Squalius alburnoides,Nativo,75
1.23.3,Squalius alburnoides,Nativo,82
1.23.3,Squalius alburnoides,Nativo,94
1.23.3,Squalius pyrenaicus,Nativo,63
1.23.30,Squalius alburnoides,Nativo,55
1.23.30,Lepomis gibbosus,Exotica,67
1.23.30,Lepomis gibbosus,Exotica,82
1.23.30,Lepomis gibbosus,Exotica,111
1.23.30,Luciobarbus sclateri,Nativo,94
1.23.30,Luciobarbus sclateri,Nativo,102
1.23.30,Luciobarbus sclateri,Nativo,112
1.23.30,Luciobarbus sclateri,Nativo,120
1.23.30,Luciobarbus sclateri,Nativo,121
1.23.30,Luciobarbus sclateri,Nativo,121
1.23.30,Luciobarbus sclateri,Nativo,125
1.23.30,Luciobarbus sclateri,Nativo,125
1.23.30,Luciobarbus sclateri,Nativo,125
1.23.30,Luciobarbus sclateri,Nativo,125
1.23.30,Luciobarbus sclateri,Nativo,126
1.23.30,Luciobarbus sclateri,Nativo,126
1.23.30,Luciobarbus sclateri,Nativo,126
1.23.30,Luciobarbus sclateri,Nativo,128
1.23.30,Luciobarbus sclateri,Nativo,129
1.23.30,Luciobarbus sclateri,Nativo,130
1.23.30,Luciobarbus sclateri,Nativo,130
1.23.30,Luciobarbus sclateri,Nativo,131
1.23.30,Luciobarbus sclateri,Nativo,131
1.23.30,Luciobarbus sclateri,Nativo,131
1.23.30,Luciobarbus sclateri,Nativo,131
1.23.30,Luciobarbus sclateri,Nativo,131
1.23.30,Luciobarbus sclateri,Nativo,131
1.23.30,Luciobarbus sclateri,Nativo,131
1.23.30,Luciobarbus sclateri,Nativo,132
1.23.30,Luciobarbus sclateri,Nativo,132
1.23.30,Luciobarbus sclateri,Nativo,132
1.23.30,Luciobarbus sclateri,Nativo,132
1.23.30,Luciobarbus sclateri,Nativo,134
1.23.30,Luciobarbus sclateri,Nativo,134
1.23.30,Luciobarbus sclateri,Nativo,135
1.23.30,Luciobarbus sclateri,Nativo,136
1.23.30,Luciobarbus sclateri,Nativo,136
1.23.30,Luciobarbus sclateri,Nativo,136
1.23.30,Luciobarbus sclateri,Nativo,137
1.23.30,Luciobarbus sclateri,Nativo,139
1.23.30,Luciobarbus sclateri,Nativo,139
1.23.30,Luciobarbus sclateri,Nativo,140
1.23.30,Luciobarbus sclateri,Nativo,141
1.23.30,Luciobarbus sclateri,Nativo,141
1.23.30,Luciobarbus sclateri,Nativo,141
1.23.30,Luciobarbus sclateri,Nativo,141
1.23.30,Luciobarbus sclateri,Nativo,142
1.23.30,Luciobarbus sclateri,Nativo,142
1.23.30,Luciobarbus sclateri,Nativo,143
1.23.30,Luciobarbus sclateri,Nativo,143
1.23.30,Luciobarbus sclateri,Nativo,145
1.23.30,Luciobarbus sclateri,Nativo,145
1.23.30,Luciobarbus sclateri,Nativo,147
1.23.30,Luciobarbus sclateri,Nativo,147
1.23.30,Luciobarbus sclateri,Nativo,149
1.23.30,Luciobarbus sclateri,Nativo,149
1.23.30,Luciobarbus sclateri,Nativo,150
1.23.30,Luciobarbus sclateri,Nativo,150
1.23.30,Luciobarbus sclateri,Nativo,150
1.23.30,Luciobarbus sclateri,Nativo,150
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,151
1.23.30,Luciobarbus sclateri,Nativo,152
1.23.30,Luciobarbus sclateri,Nativo,152
1.23.30,Luciobarbus sclateri,Nativo,154
1.23.30,Luciobarbus sclateri,Nativo,154
1.23.30,Luciobarbus sclateri,Nativo,155
1.23.30,Luciobarbus sclateri,Nativo,155
1.23.30,Luciobarbus sclateri,Nativo,156
1.23.30,Luciobarbus sclateri,Nativo,158
1.23.30,Luciobarbus sclateri,Nativo,158
1.23.30,Luciobarbus sclateri,Nativo,158
1.23.30,Luciobarbus sclateri,Nativo,161
1.23.30,Luciobarbus sclateri,Nativo,161
1.23.30,Luciobarbus sclateri,Nativo,161
1.23.30,Luciobarbus sclateri,Nativo,161
1.23.30,Luciobarbus sclateri,Nativo,161
1.23.30,Luciobarbus sclateri,Nativo,162
1.23.30,Luciobarbus sclateri,Nativo,163
1.23.30,Luciobarbus sclateri,Nativo,165
1.23.30,Luciobarbus sclateri,Nativo,165
1.23.30,Luciobarbus sclateri,Nativo,165
1.23.30,Luciobarbus sclateri,Nativo,166
1.23.30,Luciobarbus sclateri,Nativo,167
1.23.30,Luciobarbus sclateri,Nativo,168
1.23.30,Luciobarbus sclateri,Nativo,171
1.23.30,Luciobarbus sclateri,Nativo,171
1.23.30,Luciobarbus sclateri,Nativo,171
1.23.30,Luciobarbus sclateri,Nativo,171
1.23.30,Luciobarbus sclateri,Nativo,171
1.23.30,Luciobarbus sclateri,Nativo,172
1.23.30,Luciobarbus sclateri,Nativo,175
1.23.30,Luciobarbus sclateri,Nativo,178
1.23.30,Luciobarbus sclateri,Nativo,179
1.23.30,Luciobarbus sclateri,Nativo,181
1.23.30,Luciobarbus sclateri,Nativo,184
1.23.30,Luciobarbus sclateri,Nativo,185
1.23.30,Luciobarbus sclateri,Nativo,185
1.23.30,Luciobarbus sclateri,Nativo,189
1.23.30,Luciobarbus sclateri,Nativo,189
1.23.30,Luciobarbus sclateri,Nativo,189
1.23.30,Luciobarbus sclateri,Nativo,192
1.23.30,Luciobarbus sclateri,Nativo,192
1.23.30,Luciobarbus sclateri,Nativo,195
1.23.30,Luciobarbus sclateri,Nativo,198
1.23.30,Luciobarbus sclateri,Nativo,200
1.23.30,Luciobarbus sclateri,Nativo,201
1.23.30,Luciobarbus sclateri,Nativo,202
1.23.30,Luciobarbus sclateri,Nativo,217
1.23.30,Luciobarbus sclateri,Nativo,221
1.23.30,Luciobarbus sclateri,Nativo,222
1.23.30,Luciobarbus sclateri,Nativo,229
1.23.30,Luciobarbus sclateri,Nativo,231
1.23.30,Luciobarbus sclateri,Nativo,242
1.23.30,Luciobarbus sclateri,Nativo,252
1.23.30,Luciobarbus sclateri,Nativo,254
1.23.30,Luciobarbus sclateri,Nativo,262
1.23.30,Luciobarbus sclateri,Nativo,271
1.23.30,Pseudochondrostoma willkommii,Nativo,160
1.23.30,Pseudochondrostoma willkommii,Nativo,165
1.23.30,Pseudochondrostoma willkommii,Nativo,189
1.23.31,Cobitis paludica,Nativo,49
1.23.31,Cobitis paludica,Nativo,49
1.23.31,Cobitis paludica,Nativo,50
1.23.31,Cobitis paludica,Nativo,51
1.23.31,Cobitis paludica,Nativo,51
1.23.31,Cobitis paludica,Nativo,53
1.23.31,Cobitis paludica,Nativo,54
1.23.31,Cobitis paludica,Nativo,54
1.23.31,Cobitis paludica,Nativo,54
1.23.31,Cobitis paludica,Nativo,54
1.23.31,Cobitis paludica,Nativo,56
1.23.31,Cobitis paludica,Nativo,56
1.23.31,Cobitis paludica,Nativo,57
1.23.31,Cobitis paludica,Nativo,57
1.23.31,Cobitis paludica,Nativo,58
1.23.31,Cobitis paludica,Nativo,59
1.23.31,Cobitis paludica,Nativo,61
1.23.31,Cobitis paludica,Nativo,62
1.23.31,Cobitis paludica,Nativo,68
1.23.31,Cobitis paludica,Nativo,69
1.23.31,Cobitis paludica,Nativo,73
1.23.31,Cobitis paludica,Nativo,76
1.23.31,Cobitis paludica,Nativo,78
1.23.31,Cobitis paludica,Nativo,78
1.23.31,Cobitis paludica,Nativo,90
1.23.31,Luciobarbus sclateri,Nativo,juveniles
1.23.31,Luciobarbus sclateri,Nativo,41
1.23.31,Luciobarbus sclateri,Nativo,41
1.23.31,Luciobarbus sclateri,Nativo,41
1.23.31,Luciobarbus sclateri,Nativo,41
1.23.31,Luciobarbus sclateri,Nativo,41
1.23.31,Luciobarbus sclateri,Nativo,42
1.23.31,Luciobarbus sclateri,Nativo,43
1.23.31,Luciobarbus sclateri,Nativo,44
1.23.31,Luciobarbus sclateri,Nativo,44
1.23.31,Luciobarbus sclateri,Nativo,44
1.23.31,Luciobarbus sclateri,Nativo,44
1.23.31,Luciobarbus sclateri,Nativo,45
1.23.31,Luciobarbus sclateri,Nativo,45
1.23.31,Luciobarbus sclateri,Nativo,45
1.23.31,Luciobarbus sclateri,Nativo,45
1.23.31,Luciobarbus sclateri,Nativo,45
1.23.31,Luciobarbus sclateri,Nativo,46
1.23.31,Luciobarbus sclateri,Nativo,46
1.23.31,Luciobarbus sclateri,Nativo,47
1.23.31,Luciobarbus sclateri,Nativo,49
1.23.31,Luciobarbus sclateri,Nativo,49
1.23.31,Luciobarbus sclateri,Nativo,50
1.23.31,Luciobarbus sclateri,Nativo,51
1.23.31,Luciobarbus sclateri,Nativo,52
1.23.31,Luciobarbus sclateri,Nativo,53
1.23.31,Luciobarbus sclateri,Nativo,53
1.23.31,Luciobarbus sclateri,Nativo,53
1.23.31,Luciobarbus sclateri,Nativo,53
1.23.31,Luciobarbus sclateri,Nativo,54
1.23.31,Luciobarbus sclateri,Nativo,55
1.23.31,Luciobarbus sclateri,Nativo,56
1.23.31,Luciobarbus sclateri,Nativo,56
1.23.31,Luciobarbus sclateri,Nativo,57
1.23.31,Luciobarbus sclateri,Nativo,62
1.23.31,Luciobarbus sclateri,Nativo,63
1.23.31,Luciobarbus sclateri,Nativo,63
1.23.31,Luciobarbus sclateri,Nativo,65
1.23.31,Luciobarbus sclateri,Nativo,68
1.23.31,Luciobarbus sclateri,Nativo,70
1.23.31,Luciobarbus sclateri,Nativo,74
1.23.31,Luciobarbus sclateri,Nativo,81
1.23.31,Luciobarbus sclateri,Nativo,83
1.23.31,Luciobarbus sclateri,Nativo,89
1.23.31,Luciobarbus sclateri,Nativo,89
1.23.31,Luciobarbus sclateri,Nativo,92
1.23.31,Luciobarbus sclateri,Nativo,93
1.23.31,Luciobarbus sclateri,Nativo,93
1.23.31,Luciobarbus sclateri,Nativo,96
1.23.31,Luciobarbus sclateri,Nativo,96
1.23.31,Luciobarbus sclateri,Nativo,97
1.23.31,Luciobarbus sclateri,Nativo,101
1.23.31,Luciobarbus sclateri,Nativo,106
1.23.31,Luciobarbus sclateri,Nativo,106
1.23.31,Luciobarbus sclateri,Nativo,107
1.23.31,Luciobarbus sclateri,Nativo,108
1.23.31,Luciobarbus sclateri,Nativo,110
1.23.31,Luciobarbus sclateri,Nativo,110
1.23.31,Luciobarbus sclateri,Nativo,111
1.23.31,Luciobarbus sclateri,Nativo,116
1.23.31,Luciobarbus sclateri,Nativo,118
1.23.31,Luciobarbus sclateri,Nativo,124
1.23.31,Luciobarbus sclateri,Nativo,125
1.23.31,Luciobarbus sclateri,Nativo,146
1.23.31,Luciobarbus sclateri,Nativo,150
1.23.31,Squalius pyrenaicus,Nativo,54
1.23.31,Squalius pyrenaicus,Nativo,54
1.23.31,Squalius pyrenaicus,Nativo,55
1.23.31,Squalius pyrenaicus,Nativo,57
1.23.31,Squalius pyrenaicus,Nativo,59
1.23.31,Squalius pyrenaicus,Nativo,60
1.23.31,Squalius pyrenaicus,Nativo,61
1.23.31,Squalius pyrenaicus,Nativo,61
1.23.31,Squalius pyrenaicus,Nativo,63
1.23.31,Squalius pyrenaicus,Nativo,64
1.23.31,Squalius pyrenaicus,Nativo,65
1.23.31,Squalius pyrenaicus,Nativo,67
1.23.31,Squalius pyrenaicus,Nativo,67
1.23.31,Squalius pyrenaicus,Nativo,67
1.23.31,Squalius pyrenaicus,Nativo,67
1.23.31,Squalius pyrenaicus,Nativo,67
1.23.31,Squalius pyrenaicus,Nativo,68
1.23.31,Squalius pyrenaicus,Nativo,72
1.23.31,Squalius pyrenaicus,Nativo,74
1.23.31,Squalius pyrenaicus,Nativo,74
1.23.31,Squalius pyrenaicus,Nativo,79
1.23.31,Squalius pyrenaicus,Nativo,84
1.23.31,Squalius pyrenaicus,Nativo,86
1.23.31,Squalius pyrenaicus,Nativo,86
1.23.31,Squalius pyrenaicus,Nativo,87
1.23.31,Squalius pyrenaicus,Nativo,88
1.23.31,Squalius pyrenaicus,Nativo,90
1.23.31,Squalius pyrenaicus,Nativo,92
1.23.31,Squalius pyrenaicus,Nativo,96
1.23.31,Squalius pyrenaicus,Nativo,96
1.23.31,Squalius pyrenaicus,Nativo,97
1.23.31,Squalius pyrenaicus,Nativo,97
1.23.31,Squalius pyrenaicus,Nativo,100
1.23.31,Squalius pyrenaicus,Nativo,101
1.23.31,Squalius pyrenaicus,Nativo,104
1.23.31,Squalius pyrenaicus,Nativo,105
1.23.31,Squalius pyrenaicus,Nativo,106
1.23.31,Squalius pyrenaicus,Nativo,110
1.23.31,Squalius pyrenaicus,Nativo,114
1.23.31,Squalius pyrenaicus,Nativo,116
1.23.31,Squalius pyrenaicus,Nativo,120
1.23.31,Squalius pyrenaicus,Nativo,150
1.23.32,Anguilla anguilla,Nativo,320
1.23.32,Anguilla anguilla,Nativo,550
1.23.32,Cobitis paludica,Nativo,47
1.23.32,Cobitis paludica,Nativo,47
1.23.32,Cobitis paludica,Nativo,47
1.23.32,Cobitis paludica,Nativo,48
1.23.32,Cobitis paludica,Nativo,48
1.23.32,Cobitis paludica,Nativo,48
1.23.32,Cobitis paludica,Nativo,49
1.23.32,Cobitis paludica,Nativo,49
1.23.32,Cobitis paludica,Nativo,50
1.23.32,Cobitis paludica,Nativo,50
1.23.32,Cobitis paludica,Nativo,51
1.23.32,Cobitis paludica,Nativo,51
1.23.32,Cobitis paludica,Nativo,51
1.23.32,Cobitis paludica,Nativo,51
1.23.32,Cobitis paludica,Nativo,52
1.23.32,Cobitis paludica,Nativo,52
1.23.32,Cobitis paludica,Nativo,52
1.23.32,Cobitis paludica,Nativo,52
1.23.32,Cobitis paludica,Nativo,52
1.23.32,Cobitis paludica,Nativo,53
1.23.32,Cobitis paludica,Nativo,53
1.23.32,Cobitis paludica,Nativo,53
1.23.32,Cobitis paludica,Nativo,53
1.23.32,Cobitis paludica,Nativo,53
1.23.32,Cobitis paludica,Nativo,53
1.23.32,Cobitis paludica,Nativo,54
1.23.32,Cobitis paludica,Nativo,54
1.23.32,Cobitis paludica,Nativo,54
1.23.32,Cobitis paludica,Nativo,54
1.23.32,Cobitis paludica,Nativo,54
1.23.32,Cobitis paludica,Nativo,54
1.23.32,Cobitis paludica,Nativo,54
1.23.32,Cobitis paludica,Nativo,55
1.23.32,Cobitis paludica,Nativo,55
1.23.32,Cobitis paludica,Nativo,55
1.23.32,Cobitis paludica,Nativo,56
1.23.32,Cobitis paludica,Nativo,56
1.23.32,Cobitis paludica,Nativo,56
1.23.32,Cobitis paludica,Nativo,56
1.23.32,Cobitis paludica,Nativo,56
1.23.32,Cobitis paludica,Nativo,57
1.23.32,Cobitis paludica,Nativo,57
1.23.32,Cobitis paludica,Nativo,58
1.23.32,Cobitis paludica,Nativo,59
1.23.32,Cobitis paludica,Nativo,59
1.23.32,Cobitis paludica,Nativo,59
1.23.32,Cobitis paludica,Nativo,59
1.23.32,Cobitis paludica,Nativo,60
1.23.32,Cobitis paludica,Nativo,61
1.23.32,Cobitis paludica,Nativo,61
1.23.32,Cobitis paludica,Nativo,62
1.23.32,Cobitis paludica,Nativo,63
1.23.32,Cobitis paludica,Nativo,64
1.23.32,Cobitis paludica,Nativo,64
1.23.32,Cobitis paludica,Nativo,64
1.23.32,Cobitis paludica,Nativo,67
1.23.32,Cobitis paludica,Nativo,69
1.23.32,Cobitis paludica,Nativo,75
1.23.32,Luciobarbus sclateri,Nativo,184
1.23.35,Carassius gibelio,Exotica,170
1.23.35,Carassius gibelio,Exotica,171
1.23.35,Carassius gibelio,Exotica,172
1.23.35,Carassius gibelio,Exotica,181
1.23.35,Carassius gibelio,Exotica,207
1.23.35,Carassius gibelio,Exotica,280
1.23.35,Cyprinus carpio,Exotica,135
1.23.35,Cyprinus carpio,Exotica,262
1.23.35,Cyprinus carpio,Exotica,290
1.23.35,Gambusia holbrooki,Exotica,22
1.23.35,Gambusia holbrooki,Exotica,26
1.23.35,Gambusia holbrooki,Exotica,26
1.23.35,Gambusia holbrooki,Exotica,27
1.23.35,Gambusia holbrooki,Exotica,27
1.23.35,Gambusia holbrooki,Exotica,28
1.23.35,Gambusia holbrooki,Exotica,31
1.23.35,Gambusia holbrooki,Exotica,31
1.23.35,Gambusia holbrooki,Exotica,32
1.23.35,Gambusia holbrooki,Exotica,33
